model,0,1,2,3,4,5,6,7,8,9,10,11
cnn3d_3_layer/level=small/opt=Adam_lr=0.001_batch=8_crit=MSELoss/,0.91725934,1.0273929,1.1374071,0.97517145,1.0086011,1.1185045,0.8773117,1.0969931,1.0977545,1.1099035,1.0756856,1.0933374
