model,0,1,2,3,4,5,6,7,8,9,10,11
cnn3d_gelu_2_6/level=slgt_small/opt=Adam_lr=0.0001_batch=32_crit=MSELoss,0.8219634294509888,0.9947471022605896,0.9805626273155212,0.869223415851593,0.9976096749305724,0.975969672203064,0.9570106267929076,0.9918144941329956,1.000985860824585,0.9473169445991516,0.993413507938385,0.9979000687599182
cnn3d_gelu_2_6/level=slgt_small/opt=Adam_lr=0.005_batch=4_crit=MSELoss,0.7940546274185181,0.9971721172332764,0.9865370988845824,0.8402990102767944,0.9976305961608888,0.9808939099311828,0.910004198551178,0.9920964241027832,1.0057015419006348,0.8999481201171875,0.9912386536598206,1.004926085472107
cnn3d_gelu_2_6/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7915637493133545,0.9945613741874696,0.9805212616920472,0.8289993405342102,0.9960592985153198,0.9769597053527832,0.9147422909736632,0.9876296520233154,0.9982634782791138,0.9000294208526611,0.99323570728302,0.9978899955749512
cnn3d_3_layer_fewer_channels/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7622320652008057,0.9951489567756652,0.9821973443031312,0.8033140897750854,0.9969524145126344,0.9777555465698242,0.9232014417648317,0.9917575120925904,0.9997612833976746,0.9124109148979188,0.9932088255882264,0.9979847073554992
cnn3d_3_layer_big/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7865879535675049,0.9976062774658204,0.988579273223877,0.8325032591819763,0.9980508685112,0.9838048219680786,0.9253223538398744,0.9872549176216124,1.0026373863220217,0.8945809602737427,0.9911826252937316,0.994417369365692
cnn3d_3_layer/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.739382266998291,0.9886389374732972,0.9732581973075868,0.7964334487915039,0.9931925535202026,0.9699510931968688,0.8878491520881653,0.9742256999015808,0.996529459953308,0.8764905333518982,0.9889960885047911,0.9956255555152892
cnn3d_3_layer_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.763728141784668,1.0062284469604492,1.0032966136932373,0.8071563839912415,1.0078829526901243,0.9908165335655212,0.912022054195404,0.9845722913742064,1.0106055736541748,0.8867987394332886,0.9965643882751464,1.0089296102523804
cnn3d_3_layer_fewer_channels_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7603389024734497,0.9997512698173524,0.977930188179016,0.8080870509147644,1.0008033514022827,0.97196227312088,0.9277701377868652,0.9856203198432922,0.998557448387146,0.9011939764022828,0.9911248087882996,0.9953030943870544
cnn3d_3_layer_fewer_channels/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.7944014668464661,0.99508935213089,0.9811915755271912,0.8392349481582642,0.9963971376419068,0.97523432970047,0.9316778779029846,0.9939209818840028,0.999976933002472,0.9323925971984864,0.9948888421058656,0.9980127811431884
cnn3d_3_layer_big/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.7623997926712036,0.991826355457306,0.9820742011070251,0.8090299963951111,0.9940619468688964,0.9763042330741882,0.9096675515174866,0.9909974336624146,0.9983486533164978,0.9070292115211488,0.9909599423408508,1.000340700149536
cnn3d_3_layer/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.7613043189048767,0.9875906705856324,0.9781643152236938,0.8055639266967773,0.9941897988319396,0.9703547358512878,0.9149913191795348,0.978717803955078,0.99998676776886,0.8760307431221008,0.9896167516708374,0.9937984943389891
cnn3d_3_layer_1_3/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.7801273465156555,1.0068928003311155,0.9969645738601683,0.80478435754776,1.0081247091293335,0.9958322048187256,0.9189875721931458,0.982877552509308,1.0073033571243286,0.8876233696937561,0.9954445958137512,1.004469871520996
cnn3d_3_layer_big_1_3/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.7449185252189636,1.0185669660568235,1.0152900218963623,0.7918320298194885,1.0201987028121948,1.002834439277649,0.9235581159591676,0.992881715297699,1.0200095176696775,0.8948432207107544,1.0094138383865356,1.0040227174758911
cnn3d_3_layer_fewer_channels_1_3/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.7536115646362305,0.9974675178527832,0.9845698475837708,0.8125105500221252,0.9969263076782228,0.9766762256622314,0.9180582761764526,0.9833447337150574,0.998827338218689,0.9052363634109496,0.9937669038772584,0.9995525479316713
cnn3d_4_layer/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7475971579551697,0.9936290383338928,0.9794431924819946,0.8041325807571411,0.9955888986587524,0.9733972549438475,0.8946759700775146,0.9798662662506104,0.9975892305374146,0.8904922008514404,0.986389935016632,0.9973214864730836
cnn3d_3_layer_big_0/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.8283541202545166,1.1791373491287231,1.151578664779663,0.9003852605819702,1.177843689918518,1.146152138710022,1.0453766584396362,1.177836537361145,1.1935999393463137,1.0139607191085815,1.2103546857833862,1.2142308950424194
cnn3d_3_layer_big_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7713059186935425,1.04372239112854,1.029611110687256,0.8172403573989868,1.0352976322174072,1.0228155851364136,0.9381008744239808,0.9980205297470092,1.032056212425232,0.8936958909034729,1.018235445022583,1.0127912759780884
cnn3d_4_layer_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.76225346326828,1.0303202867507937,1.019999861717224,0.8263829946517944,1.0259225368499756,1.0031412839889526,0.9363776445388794,0.9997996091842652,1.0286117792129517,0.9059179425239564,1.002940058708191,1.019155502319336
cnn3d_4_layer_big/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7778177857398987,0.9938989281654358,0.9771109223365784,0.8278846144676208,0.9989190101623536,0.9753742218017578,0.920501172542572,0.9741981029510498,1.000576138496399,0.8968957662582397,0.9848307371139526,0.9999635815620422
cnn3d_4_layer_big_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.7860496044158936,1.059636116027832,1.0362499952316284,0.8501509428024292,1.0585731267929075,1.0142520666122437,0.9535908699035645,1.0165189504623413,1.0414105653762815,0.9091219305992126,1.018311858177185,1.0186102390289309
cnn3d_gelu_0_5/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9793258905410768,1.0004552602767944,1.0483741760253906,1.001274585723877,0.995595932006836,1.016594648361206,0.926590859889984,0.9796571731567384,1.0322265625,1.0291709899902344,1.0068079233169556,1.013786792755127
cnn3d_gelu_2_6/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9303120970726012,0.992012083530426,1.0051017999649048,0.9503694176673888,0.9841222763061525,0.9820208549499512,0.9254776239395142,1.0096673965454102,1.000048279762268,0.9893468618392944,1.0014874935150146,0.995518445968628
cnn3d_big_kernal/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9738410115242004,1.009164810180664,1.0102275609970093,0.991491675376892,1.0082772970199585,0.9928112626075744,0.9212957620620728,1.0000087022781372,1.0170782804489136,1.0219265222549438,1.010320782661438,1.0103912353515625
