model,0,1,2,3,4,5,6,7,8,9,10,11
cnn3d_3_layer_fewer_channels/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.5809977054595947,0.990321397781372,0.964711606502533,0.645313560962677,0.9939140677452089,0.956005871295929,0.8523009419441223,0.9835829138755798,0.9995225667953492,0.8324937224388123,0.986463725566864,0.9959734678268432
cnn3d_3_layer_big/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.6187206506729126,0.9952182769775392,0.9772889614105223,0.6930616497993469,0.9961054921150208,0.9678719639778136,0.8562214970588684,0.9746723175048828,1.005281686782837,0.8002750873565674,0.9824429750442504,0.9888659119606018
cnn3d_3_layer/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.5466861128807068,0.977406919002533,0.9472314715385436,0.6343061923980713,0.9864314794540404,0.9408051371574402,0.7882761359214783,0.9491156935691832,0.9930709600448608,0.7682356834411621,0.978113293647766,0.9912703037261964
cnn3d_3_layer_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.5832806825637817,1.0124956369400024,1.0066040754318235,0.6515014171600342,1.015828013420105,0.9817174077033995,0.831784188747406,0.969382643699646,1.021323561668396,0.7864120006561279,0.9931405782699584,1.0179388523101809
cnn3d_3_layer_fewer_channels_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.5781152844429016,0.999502658843994,0.9563474655151368,0.6530047059059143,1.0016074180603027,0.9447106719017028,0.8607574105262756,0.9714474081993104,0.9971169829368592,0.8121505975723267,0.9823284149169922,0.9906282424926758
cnn3d_3_layer_fewer_channels/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.6310737133026123,0.990202784538269,0.962736964225769,0.7043153047561646,0.9928072690963744,0.9510819911956788,0.868023693561554,0.9878788590431212,0.9999539256095886,0.8693559169769287,0.9898037910461426,0.9960295557975768
cnn3d_3_layer_big/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.5812534689903259,0.9837194681167604,0.9644697308540344,0.6545295119285583,0.9881591796875,0.9531700015068054,0.8274950385093689,0.9820759296417236,0.9967000484466552,0.8227019906044006,0.9820016026496888,1.0006815195083618
cnn3d_3_layer/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.5795842409133911,0.9753352999687196,0.956805408000946,0.6489332318305969,0.988413393497467,0.9415883421897888,0.837209165096283,0.9578884840011596,0.9999735355377196,0.7674298286437988,0.9793412685394288,0.9876354932785034
cnn3d_3_layer_1_3/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.6085986495018005,1.0138330459594729,0.9939383268356324,0.6476778388023376,1.0163153409957886,0.9916818141937256,0.844538152217865,0.9660482406616212,1.0146600008010864,0.787875235080719,0.990909993648529,1.0089597702026367
cnn3d_3_layer_big_1_3/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.5549036264419556,1.0374786853790283,1.0308138132095337,0.6269980072975159,1.040805459022522,1.0056768655776978,0.8529596328735352,0.985814094543457,1.040419340133667,0.800744354724884,1.018916368484497,1.0080616474151611
cnn3d_3_layer_fewer_channels_1_3/level=slgt_small/opt=Adam_lr=0.01_batch=64_crit=MSELoss,0.5679304003715515,0.994941473007202,0.9693777561187744,0.6601734161376953,0.9938620924949646,0.9538964033126832,0.842831015586853,0.9669668674468994,0.9976560473442078,0.8194528818130493,0.9875726699829102,0.9991052746772766
cnn3d_4_layer/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.5589015483856201,0.9872986078262328,0.9593089818954468,0.6466292142868042,0.9911972880363464,0.9475022554397584,0.8004451394081116,0.9601378440856934,0.9951842427253724,0.7929763793945312,0.9729650616645812,0.99465012550354
cnn3d_3_layer_big_0/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.6861705780029297,1.3903648853302002,1.3261334896087646,0.810693621635437,1.3873157501220703,1.3136646747589111,1.0928122997283936,1.387298822402954,1.4246808290481567,1.028116226196289,1.464958429336548,1.474356770515442
cnn3d_3_layer_big_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.5949128270149231,1.0893564224243164,1.0600991249084473,0.6678817868232727,1.0718412399291992,1.0461517572402954,0.8800332546234131,0.996044933795929,1.0651400089263916,0.7986923456192017,1.0368034839630127,1.0257461071014404
cnn3d_4_layer_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.5810303688049316,1.0615599155426023,1.0403997898101809,0.682908833026886,1.052517056465149,1.0062923431396484,0.8768030405044556,0.999599277973175,1.058042287826538,0.8206872940063477,1.005888819694519,1.0386780500411987
cnn3d_4_layer_big/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.6050004959106445,0.9878351092338562,0.9547457098960876,0.6853929758071899,0.9978392124176024,0.9513548612594604,0.847322404384613,0.9490619897842408,1.001152515411377,0.8044220209121704,0.9698915481567384,0.9999272227287292
cnn3d_4_layer_big_1_3/level=slgt_small/opt=Adam_lr=0.005_batch=32_crit=MSELoss,0.6178739666938782,1.1228286027908323,1.073814034461975,0.7227566242218018,1.1205769777297974,1.0287072658538818,0.9093354940414428,1.0333107709884644,1.0845359563827517,0.8265026807785034,1.036958932876587,1.037566900253296
cnn3d_gelu_0_5/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9590791463851928,1.000910758972168,1.099088430404663,1.002550721168518,0.991211235523224,1.0334646701812744,0.8585705757141113,0.9597281217575072,1.0654916763305664,1.0591930150985718,1.0136622190475464,1.0277637243270874
cnn3d_gelu_2_6/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.8654806017875671,0.9840879440307616,1.0102297067642212,0.9032019972801208,0.9684966802597046,0.964365005493164,0.8565088510513306,1.0194281339645386,1.0000966787338257,0.978807270526886,1.0029772520065308,0.9910569787025452
cnn3d_big_kernal/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9483662843704224,1.018413543701172,1.0205596685409546,0.9830557703971864,1.0166230201721191,0.9856742024421692,0.8487858772277832,1.000017523765564,1.0344481468200684,1.044333815574646,1.0207481384277344,1.0208903551101685
cnn3d_huge_kernal/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.90526020526886,1.011972188949585,1.0218530893325806,0.946000337600708,0.99479877948761,0.9749894738197328,0.8952670097351074,1.0019158124923706,1.0014770030975342,1.040274977684021,1.030968427658081,1.0038785934448242
cnn3d_3_layer/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.8966551423072815,1.034137487411499,1.034972071647644,0.931823194026947,1.0277103185653689,0.9951764941215516,0.8555794954299927,1.0071555376052856,1.0208479166030884,1.041887640953064,1.039430856704712,0.99494868516922
cnn3d_3_layer_big/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9037532806396484,1.0576391220092771,1.03708016872406,0.9590679407119752,1.0398212671279907,1.011906981468201,0.8755588531494141,0.9856682419776917,1.0168834924697876,1.0391409397125244,1.0155746936798096,1.005502700805664
cnn3d_fewer_channels/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.9056251049041748,0.9951651692390442,0.9964433908462524,0.9362472891807556,0.9958209991455078,0.9793957471847534,0.937040388584137,1.011957049369812,0.9879924654960632,1.0014840364456177,1.0018272399902344,1.0032564401626587
cnn3d_3_layer_fewer_channels/level=full/opt=Adam_lr=0.001_batch=8_crit=MSELoss,0.8944079875946045,1.0014232397079468,0.9887650012969972,0.9115554690361024,0.9978120923042296,0.9691447019577026,0.9393532872200012,1.0072630643844604,0.990835189819336,1.016797423362732,1.0258058309555054,1.0090450048446655
linear_regression/level=small/opt=Adam_lr=0.001_batch=32_crit=MSELoss,11.803236961364746,24.375816345214844,12.823982238769531,7.39979887008667,20.60015869140625,24.62594413757324,8.863920211791992,18.76726722717285,24.178316116333008,23.308395385742188,27.23496055603028,9.559493064880373
raw_outlook,1.7589732589929694,1.234586484169004,1.2233021169494966,1.2791597687145482,1.0199689745130802,1.0501500901416931,1.1866631528136704,1.0193205723328789,1.0053668241251843,1.0054955002766328,1.0135559347603098,1.0115359441751233
predict_zero,1.0,0.9999999999999996,1.0,1.0,1.0,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,0.9999999999999998
raw_outlook_slgt,1.7180512773726628,1.3087912771857306,1.2185913339407377,1.1486525734766404,1.000671610344852,1.0194360442708146,1.0742411634627609,1.0020253986181198,1.0127037545933235,1.0177689088655353,1.0010274148871598,1.0042264713097886
predict_zero_slgt,1.0,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002
